;;;;;;;;;;;;;;;;;;;
Satış Performans Raporu;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Veri parametreleri:;;;Başlangıç Tarihi: 01.12.2024 00:00:00;;;;;;;;;;;;;;;;
;;;Bitiş Tarihi: 28.02.2025 00:00:00;;;;;;;;;;;;;;;;
Filtre:;;;"Cari Hesap Eşittir ""MÜKERREM BUĞDAY - SARAY DEKOR İÇ DEKORASYON""";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Fatura Tarihi.Yıl;;Malzeme Grubu;;;Kategori;;Malzeme Grubu;Toplam;;;;;;;;;;;
;;;;;;;;Miktar;;;;Satış Tutarı;;;;;;Birim Fiyat;
;;;;;;;;Miktar;;;;Satış Tutarı;;;;;;Birim Fiyat;
;;;;;;;;Satış Miktar;İade Miktar;Net Satış Miktar;Net Satış Miktarı (Metre);Kdv Li Satış Tutar;Kdv Li Satış Dövizli Tutar;Kdv Li İade Tutar;Kdv Li İade Dövizli Tutar;Kdv Li Net Satış Tutar;Kdv Li Net Satış Dövizli Tutar;Birim Fiyat;İade Birim Fiyat
2024;;Adawall Duvar Kağıdı;;;15.6 MTR;;09 TROPICANO;302,00;0;302,00;302,00;252.762,43;0;0;0;252.762,43;0;27.245,59;0
2024;;Adawall Duvar Kağıdı;;;15.6 MTR;;10 SIGNATURE;350,00;0;350,00;350,00;293.369,16;0;0;0;293.369,16;0;698,50;0
2024;;Adawall Duvar Kağıdı;;;15.6 MTR;;11 BETA;90,00;0;90,00;90,00;75.915,19;0;0;0;75.915,19;0;11.217,88;0
2024;;Adawall Duvar Kağıdı;;;15.6 MTR;;15 VERA;1.154,00;0;1.154,00;1.154,00;968.909,05;0;0;0;968.909,05;0;144.028,05;0
2024;;Adawall Duvar Kağıdı;;;15.6 MTR;;16 ROKA;497,00;6,00;491,00;491,00;417.098,53;0;4.982,27;0;412.116,26;0;103.453,33;3.460,32
2024;;Adawall Duvar Kağıdı;;;15.6 MTR;;17 OMEGA;275,00;0;275,00;275,00;230.697,19;0;0;0;230.697,19;0;48.942,95;0
2024;;Adawall Duvar Kağıdı;;;15.6 MTR;;19 HUE;7,00;0;7,00;7,00;5.836,89;0;0;0;5.836,89;0;2.785,55;0
2024;;AdaWall Katalog Poster Ürünü NW;;;AdaWall Katalog Poster Ürünü NW;;FIJI POSTER;8,22;0;8,22;8,22;2.421,50;0;0;0;2.421,50;0;245,49;0
2024;;AdaWall Katalog Poster Ürünü TEKSTİL;;;AdaWall Katalog Poster Ürünü TEKSTİL;;AMAZON POSTER TEKS;19,11;0;19,11;19,11;5.584,66;0;0;0;5.584,66;0;487,72;0
2024;;Adawall Tutkal;;;25 Kğ;;DKY25;1,00;0;1,00;1,00;2.634,29;0;0;0;2.634,29;0;2.195,24;0
