;;;;;;;;;;;;;;;;;;;
Satış Performans Raporu;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Veri parametreleri:;;;Başlangıç Tarihi: 01.01.2024 08:00:00;;;;;;;;;;;;;;;;
;;;Bitiş Tarihi: 31.12.2024 23:59:59;;;;;;;;;;;;;;;;
Filtre:;;;"Cari Hesap Eşittir ""MÜKERREM BUĞDAY - SARAY DEKOR İÇ DEKORASYON""";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Fatura Tarihi.Yıl;;Malzeme Grubu;;;Malzeme.Teknik Tanım;;Kategori;Toplam;;;;;;;;;;;
;;;;;;;;Miktar;;;;Satış Tutarı;;;;;;Birim Fiyat;
;;;;;;;;Miktar;;;;Satış Tutarı;;;;;;Birim Fiyat;
;;;;;;;;Satış Miktar;İade Miktar;Net Satış Miktar;Net Satış Miktarı (Metre);Kdv Li Satış Tutar;Kdv Li Satış Dövizli Tutar;Kdv Li İade Tutar;Kdv Li İade Dövizli Tutar;Kdv Li Net Satış Tutar;Kdv Li Net Satış Dövizli Tutar;Birim Fiyat;İade Birim Fiyat
2024;;AdaHome Perde Aksesuarları;;;;;AdaHome Perde Aksesuarları;4,00;0;4,00;4,00;3.360,00;0;0;0;3.360,00;0;2.600,00;0
2024;;AdaHome Perde Baskılı Keten Blackout;;;;;AdaHome Perde Baskılı Keten Blackout;3,00;0;3,00;3,00;1.793,98;0;0;0;1.793,98;0;1.087,27;0
2024;;AdaHome Perde Renkli Keten Blackout;;;;;AdaHome Perde Renkli Keten Blackout;7,50;0;7,50;7,50;3.429,70;0;0;0;3.429,70;0;1.662,88;0
2024;;AdaHome Pleksi Tepsi 24x40;;;;;AdaHome Pleksi Tepsi 24x40;2,00;1,00;1,00;1,00;1.304,72;0;652,36;0;652,36;0;1.087,27;543,63
2024;;AdaHome Pleksi Tepsi 24x40 Özel Tasarım;;;;;AdaHome Pleksi Tepsi 24x40 Özel Tasarım;1,00;0;1,00;1,00;829,60;0;0;0;829,60;0;691,33;0
2024;;AdaHome Pleksi Tepsi 25x25;;;;;AdaHome Pleksi Tepsi 25x25;18,00;1,00;17,00;17,00;26.338,03;0;575,62;0;25.762,41;0;8.454,81;479,68
2024;;AdaHome Puf;;;;;AdaHome Puf;49,00;0;49,00;49,00;44.995,50;0;0;0;44.995,50;0;36.760,00;0
2024;;AdaHome Puf Ayaklı;;;;;AdaHome Puf Ayaklı;7,00;2,00;5,00;5,00;6.790,50;0;1.760,00;0;5.030,50;0;6.173,18;1.600,00
2024;;AdaHome Puf Özel Tasarım;;;;;AdaHome Puf Özel Tasarım;6,00;0;6,00;6,00;6.418,50;0;0;0;6.418,50;0;5.835,00;0
2024;;AdaHome Puf Tepsisi Kahve;;;;;AdaHome Puf Tepsisi Kahve;7,00;0;7,00;7,00;3.564,11;0;0;0;3.564,11;0;1.620,10;0
2024;;AdaHome Puf Tepsisi Siyah;;;;;AdaHome Puf Tepsisi Siyah;10,00;1,00;9,00;9,00;6.138,00;0;648,00;0;5.490,00;0;3.420,00;540,00
2024;;AdaHome Puf Yılbaşı;;;;;AdaHome Puf Yılbaşı;1,00;0;1,00;1,00;1.039,50;0;0;0;1.039,50;0;945,00;0
2024;;AdaHome Runner;;;;;AdaHome Runner;25,00;0;25,00;25,00;3.388,39;0;0;0;3.388,39;0;2.362,38;0
